population,mu_05,mu_10,mu_50,mu_90,mu_95,sigma_05,sigma_10,sigma_50,sigma_90,sigma_95,logl_50_norm,dat,meanlog_05,meanlog_10,meanlog_50,meanlog_90,meanlog_95,sdlog_05,sdlog_10,sdlog_50,sdlog_90,sdlog_95,logl_50_lnorm,mean_05_norm,mean_10_norm,mean_50_norm,mean_90_norm,mean_95_norm,cv_05_norm,cv_10_norm,cv_50_norm,cv_90_norm,cv_95_norm,mean_05_lnorm,mean_10_lnorm,mean_50_lnorm,mean_90_lnorm,mean_95_lnorm,cv_05_lnorm,cv_10_lnorm,cv_50_lnorm,cv_90_lnorm,cv_95_lnorm,population_n,species,fished,bimodal,normal_better,better_dist,cov_pref,mean_size,data,col
Neocirrhites armatus__Moorea,4.7945551135069,4.883662950878393,5.188031582402225,5.480419009004012,5.573310132705134,0.9397574685108993,0.982541820794063,1.1661443285795796,1.4219598714187291,1.517513546137782,-48.354864622825474,cbf,1.5338250846735637,1.5530288451107177,1.61923230280672,1.6833082051781472,1.7013009994011943,0.20293755469321534,0.21342692292608145,0.25593170385058345,0.31360934127756573,0.3328740631418359,-54.60399387294085,4.797137974058996,4.883864294077527,5.188125070268043,5.4804191017434505,5.573431439759259,0.17928496953580536,0.18753943090326486,0.2246429000401003,0.27913274009403544,0.30010703800975513,4.807179590506071,4.8974529606671355,5.221093097657215,5.58594761554476,5.696374820297164,0.20504502044574166,0.21588060103398507,0.2601804077702068,0.32148062686668516,0.34231154723585494,35,Neocirrhites armatus,FALSE,FALSE,TRUE,normal,0.2246429000401003,5.085714285714285,cbf,cbf_norm
Neopomacentrus azysron__Lizard,4.1386820981023895,4.176060567116731,4.3022510759045804,4.43459022949871,4.472011723722299,0.6319564583832338,0.6530266519870104,0.7341826836678322,0.8360147402960814,0.8707342735777779,-47.585444492382166,cbf,1.4069915855225663,1.4150456430687743,1.4441312815725929,1.473152008389974,1.481881212641491,0.1490732306564058,0.1538279339437937,0.1742951456251805,0.19801787353925818,0.20682169829499958,-50.9433992817188,4.138683156765154,4.176060815807533,4.3022510766774005,4.434590259705498,4.4720117238882855,0.14598262344142096,0.15171094413575925,0.1703156976798151,0.19522833467164832,0.2031727701413879,4.1476065584675865,4.183235072677727,4.302929757241909,4.433731305959717,4.476329918380314,0.14990528508955622,0.1547424449501651,0.17562728088363322,0.1999749477800572,0.20905324566825775,66,Neopomacentrus azysron,FALSE,FALSE,TRUE,normal,0.1703156976798151,4.287878787878788,cbf,cbf_norm
Neopomacentrus cyanomos__GoO,3.7535412304953732,3.882438164959287,4.251732519557093,4.587882285968602,4.689679424196972,1.2136260384025872,1.274649348534053,1.5061322689247252,1.8662690978778413,1.9949948570757767,-57.83760037541559,cbf,1.2407148257029623,1.2753853716156485,1.3780334200890194,1.4815873645885151,1.50722286170967,0.343787886348574,0.3580148752682468,0.42163792154651025,0.5057489026851327,0.5349300566541407,-64.5766104095712,3.8120692123299076,3.928346789455075,4.270275645091889,4.605839548278858,4.710392236340403,0.2784696372196608,0.29275379713767036,0.34981557044362566,0.426229363455619,0.45460758281759805,3.803396812489733,3.925182334570906,4.34026984857719,4.859826082382476,5.005684625839308,0.3542005827436693,0.36979929829549124,0.441090401464699,0.5398806324193625,0.5755800159056069,38,Neopomacentrus cyanomos,FALSE,FALSE,TRUE,normal,0.34981557044362566,4.239473684210527,cbf,cbf_norm
Neopomacentrus miryae__GoO,3.4548970405739317,3.558968004462217,3.8608600520179275,4.151031417198485,4.237034667467833,0.9825438815841562,1.0357815242694446,1.2285553667078954,1.5067815518563619,1.612962599189228,-52.10095546619736,cbf,1.173836778990487,1.199174923078846,1.2895137959754046,1.3811956458982853,1.406696921502117,0.31271372147827525,0.32669193044999273,0.3840498182404448,0.4614182307657255,0.4895301211533934,-59.14320852753691,3.486946103294113,3.580222642872051,3.867284178081176,4.160237815794096,4.2498010389644945,0.2508577528987129,0.2626191211281582,0.31608898232049565,0.3887682619378502,0.41015851083872945,3.4990101164477156,3.5872714363691682,3.9216475496945202,4.311883923032105,4.450395342880067,0.3205168415068333,0.3356056493557307,0.39865603721655263,0.48710297917476647,0.5203760679539808,38,Neopomacentrus miryae,FALSE,FALSE,TRUE,normal,0.31608898232049565,3.863157894736842,cbf,cbf_norm
Ostorhinchus angustatus__Moorea,3.5000318877110863,3.665614834515062,4.19435611298374,4.674332184413058,4.807695612274787,1.5087507364233146,1.5767620627871297,1.9032513308991856,2.3888828712732435,2.5885030542645415,-55.78518423090519,cbf,1.2428543508905643,1.2735069871198255,1.3747995397585113,1.479114600004866,1.506596662907592,0.342059281773959,0.35867927543102557,0.42350979571470604,0.5083546006798708,0.5348776174723282,-56.9230997537516,3.7521537851749867,3.8726253228590575,4.289939920293037,4.735118700011573,4.8747906339608535,0.33842265099451796,0.3537609344572657,0.42566826423169674,0.5129365176396549,0.5412039472166087,3.7974565875408497,3.9102268431165066,4.325316260499985,4.854762323394572,5.022524208371593,0.3523131382477871,0.3705306205775559,0.44322910985915315,0.5430361430358889,0.5755151406626574,32,Ostorhinchus angustatus,FALSE,FALSE,TRUE,normal,0.42566826423169674,4.215625,cbf,cbf_norm
Ostorhinchus cyanosoma__GoO,4.1381093728583345,4.336242342177361,4.88850717853056,5.414882847965399,5.566956520426298,0.9697468194539823,1.029794376683736,1.3470528608120258,1.9297546465484707,2.1810913992151955,-28.67087393849828,cbf,1.4077069049057889,1.4413996828466744,1.5560661334030503,1.6734602200850275,1.7034498163787735,0.2156570682816494,0.2295150592892445,0.2975874187464954,0.4096454353494653,0.4516686045568887,-32.65489594380951,4.198456185131418,4.37567466250923,4.901024845352731,5.425612925165635,5.585079817065482,0.1945983191723866,0.20674675302143616,0.2735934177454057,0.39388648625389294,0.44058302176077685,4.280109101161395,4.438854192240263,4.971620829162048,5.643319404587749,5.8921140112308885,0.21818897684364277,0.23257104419146613,0.3042990610164795,0.427447243449636,0.4757139002837184,15,Ostorhinchus cyanosoma,FALSE,FALSE,TRUE,normal,0.2735934177454057,4.96,cbf,cbf_norm
Ostorhinchus fleurieu__GoO,4.325277239937484,4.354046709656342,4.4422339008012655,4.533419902596735,4.560978503493125,0.2757539885605231,0.289129303848587,0.3467628090666922,0.4260231697167883,0.45748996615500237,-20.332730163886392,cbf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32527724038181,4.3540467099236935,4.442233901039665,4.533419902557019,4.560978503546213,0.06198902513243259,0.06498433903795571,0.07800166171282233,0.09609464612514104,0.10252040160536935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,Ostorhinchus fleurieu,FALSE,FALSE,TRUE,normal,0.07800166171282233,4.443333333333333,cbf,cbf_norm
Ostorhinchus nigrofasciatus__Moorea,1.869416104051613,2.4322783404846744,3.4437310499740996,4.0928973267086555,4.324107347478267,1.0538108049177293,1.130722230198123,1.5824690057751418,2.723151649397636,3.2536619707603553,-31.019501288854908,cbf,0.9896924107804597,1.0388380461512847,1.2050870695478273,1.3614973164923891,1.4103092149878487,0.28733978291690754,0.3081415756534672,0.40385061334724737,0.5595492975112397,0.6116257842332078,-33.052626033928306,2.8593504292454295,3.0077549847018346,3.5889895125056084,4.233791006167999,4.476558213489865,0.28519820829843856,0.3065223060030066,0.42780409648246887,0.6159607484172708,0.6627354061515314,2.965886408577028,3.0952102638341694,3.6242417366882997,4.361629371847954,4.6427148579642035,0.29337406786204523,0.31560295782218184,0.4208905888029934,0.6063431552134654,0.6735445831605789,16,Ostorhinchus nigrofasciatus,FALSE,FALSE,TRUE,normal,0.42780409648246887,3.2375,cbf,cbf_norm
Parablennius marmoreus__Panama,2.632111678841095,2.7891322984329734,3.212002033095592,3.563433136159499,3.6746383304396035,1.1062537470350025,1.1600651450189123,1.396899857015695,1.7853764818713889,1.955170551191975,-51.05455347400941,cbf,0.9655265967650449,0.9920932509783804,1.1004019050114837,1.2086928010381883,1.2369064802887175,0.33664768427608066,0.3524561908592641,0.41835836343176136,0.5043599919853925,0.5286469550679836,-52.30442805098441,2.8375517066175044,2.9372475500665933,3.2713224625183814,3.606643561844231,3.7206678907476802,0.3252000686176396,0.34200356503425966,0.41304157385538054,0.5056168459678293,0.5372197708749007,2.859721767246773,2.9428698262367146,3.2827128874936884,3.681258915950849,3.8191368223531663,0.3464149763845336,0.363690828349797,0.4373493740837715,0.5382011659233181,0.5678252987325663,34,Parablennius marmoreus,FALSE,FALSE,TRUE,normal,0.41304157385538054,3.164705882352941,cbf,cbf_norm
Paracirrhites arcatus__Moorea,4.90668511180782,5.069046441178564,5.622862211825604,6.1380024938229365,6.281289620434039,1.66797316971555,1.7529219610760034,2.080744101215145,2.5851612655999068,2.788522155107798,-61.73867286406458,cbf,1.555466037828746,1.5845101768050167,1.6678568815699388,1.75820905761341,1.7879860518953927,0.2928535786411749,0.3068006919545423,0.36024537653476013,0.4326483564049338,0.46041343793815387,-63.7366408582466,5.011428026688873,5.1659788958711665,5.659028329297412,6.155537192227552,6.307835248557695,0.2886642436640964,0.30337635234177013,0.36296287302611363,0.4444941266122207,0.47401269717907857,5.07237766046327,5.208531856354034,5.669291886587366,6.240532589585295,6.472424308504577,0.2992462417584791,0.3141638160982763,0.3722554886090673,0.4537068077082181,0.4859257374789425,34,Paracirrhites arcatus,FALSE,FALSE,TRUE,normal,0.36296287302611363,5.576470588235294,cbf,cbf_norm
Paragobiodon modestus__Moorea,1.3141181803661504,1.4125408859673607,1.6823364066468693,1.898654559164779,1.961601482680817,0.5242698755373758,0.5556525094692468,0.7007920675638524,0.9642691764511888,1.0816157115195475,-25.900926048447914,cbf,0.2999757878260003,0.3382616740520025,0.4595216316214127,0.5808960783135828,0.6194634897102556,0.3340737331112627,0.35150881191065525,0.42749968418141265,0.5325255757156487,0.5730384487642549,-28.05180748017369,1.4498896297947383,1.5059780294570417,1.71322475848774,1.9202310644543041,1.9891329045723913,0.2981623663387364,0.3152172304516016,0.39700924974954277,0.5166208495391608,0.5555371977247322,1.4908412464259417,1.5449692023692707,1.7374476759773971,1.9937200081824706,2.094403420331312,0.3436152286464822,0.36265153264894656,0.4477961828140254,0.572607840552889,0.6234636756331675,22,Paragobiodon modestus,FALSE,FALSE,TRUE,normal,0.39700924974954277,1.709090909090909,cbf,cbf_norm
Phaeoptyx conklini__Panama,3.660204539756961,3.695719409561072,3.788450267658255,3.878753142231593,3.9128847438381067,0.14209543866134436,0.15332498807460604,0.21179960421610936,0.31872950850110254,0.37077771663691983,-8.868197521670162,cbf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6602045397979537,3.6957194095667067,3.7884502676582565,3.8787531422587875,3.9128847446308557,0.03722467360394766,0.04057476093815206,0.05596808927510638,0.08467246099956842,0.09924655659813263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,Phaeoptyx conklini,FALSE,FALSE,TRUE,normal,0.05596808927510638,3.783333333333333,cbf,cbf_norm
Phaeoptyx pigmentaria__Panama,2.9556917947050407,3.0019437102445803,3.154812579704177,3.309816998542325,3.3513319169072937,0.5876636942584359,0.6107233019641296,0.7027065962822072,0.8351603940543654,0.8840190621750836,-48.46479884160023,cbf,1.053426244390536,1.0694660280100365,1.1224767878969173,1.1755470412323912,1.1921178203123728,0.19322332418669513,0.20061503777854875,0.2329034752107711,0.2767229261674122,0.2935295749054756,-52.24878704681855,2.9557434220689673,3.00284237927933,3.1548698218775213,3.3099206882191545,3.3514110073908365,0.18452225521940765,0.19242291320185514,0.2227920664636034,0.2655580214822084,0.2833833280715739,2.9529287229607992,2.99848784370755,3.1594787227253116,3.3361697231621656,3.3969183024678746,0.19504094175886902,0.20265057284960322,0.23609786575267105,0.28210597307599694,0.29996714476455044,57,Phaeoptyx pigmentaria,FALSE,FALSE,TRUE,normal,0.2227920664636034,3.1719298245614036,cbf,cbf_norm
Phaeoptyx xenus__Panama,3.4963584575127236,3.531919855899694,3.6565818236347543,3.7816291397587265,3.8163178762658263,0.5312085249582639,0.5508181525149007,0.6285311739912262,0.7262182084776547,0.7562100049860767,-38.14341104000833,cbf,1.2296684813763883,1.2406881168250894,1.2790912649002029,1.3177757093569646,1.3286497174305123,0.15721491333548054,0.16356531084320952,0.18807747481613218,0.2204174471041958,0.23207168393290048,-44.08720909714432,3.496359181124123,3.5319206210927994,3.656581824214899,3.7816291398111357,3.816317879828683,0.14474495915219193,0.1502244536485604,0.17167576801706624,0.19965168125675295,0.20837225513611893,3.487212298285884,3.523798311030938,3.6599584542384127,3.806104077104499,3.8475343675797427,0.15819138594672538,0.16466542359816777,0.1897530196128045,0.22312192519965807,0.23523171529927375,51,Phaeoptyx xenus,FALSE,FALSE,TRUE,normal,0.17167576801706624,3.6705882352941175,cbf,cbf_norm
Plectranthias nanus__Moorea,2.423399354305189,2.487434595338002,2.68936291795847,2.8903583469318503,2.9513495951008175,0.564903126596961,0.5953415677883794,0.7161991025311425,0.8876469428567211,0.9497442100101506,-35.83125682123711,cbf,0.8334371654128211,0.8616640869935533,0.9528214866873401,1.0382847675082996,1.0639510755905714,0.23855700024632256,0.25228541419837747,0.30930404531977085,0.3863774311840787,0.41382090345019945,-40.982081262841675,2.42969681302962,2.492625296169341,2.690869911100509,2.8912054304680495,2.9530426739910025,0.2064969950724015,0.2183468784324613,0.26497919646386914,0.3327715345994731,0.3574328733983837,2.433404765445484,2.4956034992648215,2.7223861678251797,2.981739449921099,3.0684792067482687,0.2419916228891495,0.256353517469448,0.31685132911646113,0.4012564682314821,0.43218598639918426,32,Plectranthias nanus,FALSE,FALSE,TRUE,normal,0.26497919646386914,2.628125,cbf,cbf_norm
Plesiops coeruleolineatus__Lizard,0.9831508064103409,1.6449608748503064,3.6377824537600967,4.6627419686511615,4.929531366802017,1.5408444336835483,1.6704613229194272,2.5135403974648285,4.299397137966226,4.897276286595378,-28.02718298124216,cbf,1.1038041683057396,1.1626621547157492,1.3305151695063264,1.5038415642774505,1.559402231727003,0.3265956620907414,0.35423626515526774,0.4693591743584337,0.6509551309644556,0.7273864995591651,-29.516402226610246,3.175257257977028,3.3982063979680732,4.146249375028226,5.0899717087683785,5.384015955763033,0.3490331988592522,0.38274782845863553,0.539104838625913,0.696950695665167,0.7209282890663544,3.429961347882139,3.5871014257017784,4.245990332231852,5.284864878061943,5.7241030533464174,0.33550138574901084,0.3656450079760603,0.49643545387274907,0.7264078401739484,0.835098132645556,12,Plesiops coeruleolineatus,FALSE,FALSE,TRUE,normal,0.539104838625913,4.125,cbf,cbf_norm
Pleurosicya labiata__Moorea,0.04476600216118085,0.08508523113491431,0.5582449410864738,1.4693533103737235,1.8360551812582222,2.377429875154039,2.5138396291309633,3.1998321977073636,4.278288400579145,4.665375048170386,-56.02169158543421,cbf,0.2073776310292585,0.26252197189485,0.43425334240471114,0.6078728187638613,0.6653030166879494,0.41920214563138625,0.4461450987318673,0.562795178506462,0.7422647644344637,0.8103041788458368,-47.63522305370746,2.1401976253312616,2.2733614218114435,2.863804842830403,3.7466763345517373,4.138637810275059,0.6677495013002547,0.6842511258588702,0.7244196588440519,0.7406363460915255,0.7425948024037196,1.4624763214540129,1.532501359299228,1.8119969913614464,2.2719065351560594,2.493706161851146,0.438311155427625,0.46929460195448214,0.6104453000445497,0.8572703784416971,0.9634373087565982,51,Pleurosicya labiata,FALSE,FALSE,FALSE,lognormal,0.6104453000445497,1.6666666666666667,cbf,cbf_lnorm
Pomacentrus adelus__Lizard,2.9817598082857386,3.2966001195107553,3.967750354886765,4.5305838292211,4.7264359385868175,0.9422027195749039,1.0206597976878669,1.3955669713895422,2.216847255094589,2.7397296772619564,-21.956934806988684,cbf,1.1873555161269567,1.2270432592114378,1.3559269113032495,1.479748412349048,1.520193355941398,0.21624594121490473,0.23304289540811068,0.31209719153400994,0.44474980907782014,0.5019642656625338,-24.11163483683329,3.3026072112111295,3.46107239033646,4.019117899702373,4.578573099441799,4.804599497974521,0.2279699808523683,0.24792720821734615,0.34450147560134814,0.5141995673265373,0.580676896330046,3.481797075926129,3.610083558995969,4.076663385051804,4.696070425833994,4.945711256172859,0.2187987834542401,0.23624306971498144,0.31985362170788656,0.4676767681380568,0.5353083500499677,11,Pomacentrus adelus,FALSE,FALSE,TRUE,normal,0.34450147560134814,3.9636363636363634,cbf,cbf_norm
Pomacentrus brachialis__Lizard,1.5081727646356673,2.198008561434379,4.002583645690947,4.967270091457742,5.24225612075269,1.3288919182617838,1.4410239731255483,2.12666839103988,3.93045037985226,4.777612957152658,-25.286039921492296,cbf,1.2260383073402892,1.2710768168708824,1.4084158164450231,1.5546475694146327,1.6084582048683025,0.23010396330675742,0.24893244970613576,0.3352461354840909,0.4807486002577786,0.5414781823781498,-25.49558217417555,3.289922031569645,3.532443280022729,4.298693492305029,5.254489616302102,5.637987963160451,0.2999556450287091,0.3256895579599733,0.46820172412395733,0.6725067468998693,0.7073501989558639,3.6513538647015036,3.8008809582036305,4.332939642973541,5.151486791633013,5.470092122729589,0.2331837079071872,0.2528391237108445,0.344890031361764,0.5099112178564161,0.5837029009359339,11,Pomacentrus brachialis,FALSE,FALSE,TRUE,normal,0.46820172412395733,4.236363636363636,cbf,cbf_norm
Pomacentrus lepidogenys__Lizard,1.3313640878712991,2.2189925492642333,3.5754776494290583,4.27937179881103,4.503857632483506,1.3599883256260463,1.4632227610556399,2.0236142854193235,3.3105323736658163,3.8193593055367208,-35.391279723283965,cbf,1.0645071745217012,1.1089631733267946,1.2594798181675209,1.4018492460489773,1.4467118432966908,0.3332833092503986,0.35184191733786485,0.44114098097760224,0.5870845520368041,0.6392697657192606,-36.590040815412586,3.0810704029364993,3.2399935621225846,3.820078434677446,4.496963918063067,4.684307746843978,0.3409138971163714,0.3678512068139216,0.48972526463222066,0.6527147146710541,0.7015869991588524,3.2380049282569994,3.379804278695191,3.9049201608215416,4.605161707464098,4.902766426037846,0.3427561867911783,0.363016897671122,0.4634991675771418,0.6414994933836436,0.7104989660020142,17,Pomacentrus lepidogenys,FALSE,FALSE,TRUE,normal,0.48972526463222066,3.8294117647058825,cbf,cbf_norm
Pomacentrus wardi__Lizard,0.9973798607531057,1.8028761735911303,4.38841062694498,5.548782682557944,5.944352515562491,1.1971776058004926,1.3214621683830383,2.2966874339529566,5.2904282710698185,6.635612885209283,-23.05602250172406,cbf,1.3032840783154067,1.3532352903201772,1.5064290709372385,1.692310214119027,1.778597766667248,0.19890795865154412,0.21622157455003188,0.31803021680948573,0.5299512980866367,0.6461895140371643,-24.556807301020875,3.53475617292593,3.806133003733245,4.770870886983035,6.157830721154053,6.990540404679184,0.24702493662972763,0.2778698282243169,0.4586590196158738,0.7017665521200132,0.7264977579948014,3.953791594243815,4.115934521956259,4.76062778287082,6.0196597980249065,6.762774302777335,0.2008916892729688,0.21877354801202242,0.32624391603268266,0.5694320825624024,0.7198984985997641,11,Pomacentrus wardi,FALSE,FALSE,TRUE,normal,0.4586590196158738,4.4818181818181815,cbf,cbf_norm
Priolepis compita__Moorea,1.3670672650114415,1.3952596066910468,1.4717848613331141,1.5431033225438964,1.5644995648427984,0.14459198116922511,0.1542957751880676,0.19985623242758918,0.2706572403935734,0.3012380955079061,-8.806334245749355,cbf,0.30565167619331857,0.32450292407905157,0.3795666710044033,0.43172483729741595,0.45055717402294326,0.10335853243361272,0.10940464448817402,0.1423472935688314,0.19887065990209996,0.21916738102361746,-10.98652090173898,1.3671359611314053,1.3952596067857008,1.4717848613382594,1.5431033225439081,1.5644995649084,0.09783710050972934,0.10447790892175679,0.1358073497496662,0.18566645389266676,0.20729519680792405,1.3765855980425379,1.401860398154827,1.477361415660471,1.5583530114708037,1.5903322163759182,0.1036351922364239,0.1097328386695731,0.1430714338221054,0.20085326866723646,0.22182580066154642,15,Priolepis compita,FALSE,FALSE,TRUE,normal,0.1358073497496662,1.48,cbf,cbf_norm
Priolepis hipoliti__Belize,1.518859693774067,1.593000385270699,1.8143656692310715,2.0315751591977036,2.096176112017757,0.4491058551428327,0.4791090980277828,0.6096642472807166,0.8356671017728702,0.9356207596271882,-21.768991019685277,cbf,0.4227091621193578,0.45586958749097867,0.5605109666596982,0.6631867878303362,0.6961605537858395,0.2249483049913967,0.23818435325977538,0.29815491129428806,0.3963824101406305,0.4346961969603399,-21.67802876523799,1.558860868866904,1.6232920543623934,1.8247529503866748,2.04282737647776,2.101559699027958,0.24277565882550511,0.2576233796335045,0.3311568693803001,0.4434697136409323,0.47771111592052407,1.615043898558587,1.6549935958785724,1.8314550448442843,2.0510186108266275,2.1335756975787015,0.2278242273142884,0.2416027779385459,0.30490550278796796,0.4124740848374937,0.45606313455359987,17,Priolepis hipoliti,FALSE,FALSE,FALSE,lognormal,0.30490550278796796,1.8,cbf,cbf_lnorm
Priolepis semidoliata__GoO,2.3657432713435718,2.4050206385025907,2.5272826603279004,2.6584592227149666,2.69767359368533,0.2024512772317234,0.2167979972274033,0.29694074899165557,0.4289968314051286,0.48258630913267203,-8.08701457440745,cbf,0.85468119349498894,0.873703711885907,0.9267155304346362,0.983536707442831,1.002385834058725,0.10445788665059562,0.10647498857228593,0.128160403816851,0.17544648649046193,0.1998764221274805,-10.287479601107817,2.36574380619479,2.405020638502818,2.527282660689579,2.658459222715197,2.69767359368296,0.07977016682310067,0.08561958267017576,0.11746170573424869,0.17184162824263488,0.19295407187224228,2.37337565749067,2.4190502553918805,2.5489347191786993,2.70644333153476,2.7613531205045723,0.10474348221235665,0.10677747724574013,0.12868847060334115,0.17680530987443954,0.20188943276126303,10,Priolepis semidoliata,FALSE,FALSE,TRUE,normal,0.11746170573424869,2.53,cbf,cbf_norm
Priolepis semidoliata__Moorea,1.7693345773566185,1.81544264033696,1.9720882332739595,2.112926328685953,2.156849829931188,0.45854930461394133,0.48038291894847895,0.5796056258197938,0.7149249029078308,0.7611758142762424,-27.944612180693703,cbf,0.5330094522523291,0.5555283670866025,0.6387305585518718,0.7234994794939964,0.7476230471643573,0.24929940124001584,0.2615844466805149,0.31388629787768535,0.3827066636119723,0.4050262029517332,-30.88020421470391,1.7782524902305281,1.8215453521599847,1.9743155033019624,2.1142598666848254,2.15860699203066,0.23028742045436154,0.23932372202693583,0.2932016030788975,0.3629200001614037,0.38924378201471627,1.7939415208002878,1.8339689793891725,1.990306133018236,2.1792571009230683,2.2346151881338443,0.2532235279586692,0.2661237192350449,0.3217787438700127,0.39715702640586287,0.422218876262634,29,Priolepis semidoliata,FALSE,FALSE,TRUE,normal,0.2932016030788975,1.989655172413793,cbf,cbf_norm
Priolepis squamogena__Moorea,2.1176611580392857,2.2030794835536636,2.4540622161170624,2.6911468386096487,2.7612133841856346,0.6140038585108883,0.6458598776615971,0.7999036139760044,1.0402960355823618,1.1269692106528097,-30.34357915520213,cbf,0.7084779693877153,0.743081547784497,0.8505845772324498,0.9572090477388401,0.9921254658156342,0.27608963077562876,0.2914676921657881,0.3600177108893895,0.45180253866991227,0.48586738251238126,-33.90637381598628,2.145914843911167,2.2277622153611096,2.464267507674908,2.698738845573332,2.765013886034181,0.2452068916089041,0.25866529276461137,0.3229221356528423,0.41730031623482233,0.4500193722749981,2.18513025961464,2.253960565115422,2.499115062737389,2.8090111537288323,2.9372389523865485,0.2814354111197877,0.29776895510329754,0.37200465163354274,0.4758698521912449,0.5160031883814689,23,Priolepis squamogena,FALSE,FALSE,TRUE,normal,0.3229221356528423,2.4956521739130433,cbf,cbf_norm
Pristiapogon exostigma__Moorea,2.789114848031717,2.9494402316618054,3.3673255599591654,3.7812407826157273,3.8993642207004386,0.8423193664569043,0.9024490771175925,1.1498784280580536,1.6210916982179995,1.8216040887090152,-30.686858489302093,cbf,1.0295528821022557,1.0598759770030584,1.170703093139072,1.2854930620099811,1.3166466769865903,0.2460636527545672,0.2603326130801188,0.3259578592348433,0.4308291746297419,0.47099233964323334,-32.55168510339789,2.9129644307403124,3.016232523834609,3.392369805794595,3.8009849460222114,3.9348361161177974,0.24545386621493004,0.26120974741309877,0.33497035088300653,0.45696012670314506,0.5025444821359937,2.967207985580982,3.056494782375652,3.408860871930804,3.8659783553139144,4.0280551251635375,0.2498356885594644,0.2648064159209193,0.33481073388288074,0.4516161816030606,0.4983611860381288,18,Pristiapogon exostigma,FALSE,FALSE,TRUE,normal,0.33497035088300653,3.316666666666667,cbf,cbf_norm
Pristiapogon kallopterus__Moorea,4.532342919073923,4.589461679017865,4.803115628655384,5.026441220570838,5.092280663153182,0.8899917878034783,0.9197592178537561,1.0540611409742173,1.2371784156138583,1.2910778297554206,-59.008092464269915,cbf,1.462844791912158,1.4803780887976636,1.5378837908495606,1.5993525495611352,1.6161874522069044,0.2348533539465019,0.2438729988799002,0.28281914819424714,0.3346535815458756,0.35243627449587345,-70.6966535152124,4.532348479664105,4.589530779388923,4.80316857897704,5.026541546979089,5.092282726120506,0.18529205502920915,0.1912203330246719,0.21955336482054727,0.258956879558555,0.2706856147086835,4.508865459570004,4.576015836633233,4.84480620816803,5.176585321075279,5.285328136947768,0.23812927432392197,0.24754435847950024,0.28856997104476056,0.34424562932940905,0.3636689754825455,53,Pristiapogon kallopterus,FALSE,FALSE,TRUE,normal,0.21955336482054727,4.779245283018867,cbf,cbf_norm
Pseudocheilinus hexataenia__Moorea,3.174978979716433,3.2419431112693164,3.4709687895956747,3.7034519783659205,3.7714312772543837,0.8990801345169027,0.9381852260028832,1.0816250572111288,1.258985816731072,1.314108007729368,-58.750704013074916,cbf,1.1077912262352227,1.1276024642738787,1.1947064919009254,1.265344337255142,1.283889627394337,0.27774970501948015,0.2905929938187644,0.33413780205103316,0.39021481720830764,0.411277035516528,-62.80741618865589,3.1851679045113293,3.2500535865870495,3.4753544163132934,3.7089700069456764,3.774437131111941,0.2569703274228492,0.26704323596796786,0.30956389666769346,0.3612120173586727,0.37957434056147843,3.209034459195767,3.265357119271538,3.495511405601145,3.7675267875861134,3.857782763342197,0.28319354594465423,0.2968370288989132,0.34368487390831426,0.40555124430310957,0.4292975065394189,54,Pseudocheilinus hexataenia,FALSE,FALSE,TRUE,normal,0.30956389666769346,3.55,cbf,cbf_norm
Pseudochromis flammicauda__Lizard,3.8609781696946146,3.9463824144092734,4.198797391055829,4.458875479714707,4.542588170615007,0.3872872704533931,0.41571879040117454,0.5666573962202055,0.8179218792616935,0.9143149525093534,-14.77035799553067,cbf,1.3329603184001297,1.355915623012698,1.4260679914022105,1.496869560408148,1.5173772469933704,0.11845161424041709,0.12209769749680444,0.14951132314781243,0.21009534934477156,0.23427221156321193,-18.203759321730576,3.861442770235951,3.946650153338225,4.198797424165801,4.458875479862966,4.542588170439342,0.09142520270842125,0.09817258630461706,0.1345837396870729,0.19555510641870014,0.22162432077417826,3.85499882606372,3.935888612202627,4.214832172347228,4.53450818927992,4.6309321491561315,0.11886832359830098,0.12255416745048026,0.15035075802345826,0.2124352159957956,0.23752368774447058,11,Pseudochromis flammicauda,FALSE,FALSE,TRUE,normal,0.1345837396870729,4.1454545454545455,cbf,cbf_norm
